GB224033614,201719468,23.11.2017,GB,Data processing systems and methods implementing improved analytics platform and networked information systems,"An analytics platform includes a data extraction facility 104 that gathers and normalizes data from sources 118, a rules database 112 storing rules mapping normalized data to source terminology and a graph database which receives and stores normalized data elements as nodes and edges defining their relationships. Social networking tools receive the node and edge information from the graph database and identify clusters of nodes based on rules. Furthermore a platform is provided which uses social networking analysis on participant graph data to identify clusters. Participants may be physicians. Also using the platform, a cluster of participants that is different from other clusters of participants, based on participant service delivery metrics, can be identified.",G06F 17/30; G06Q 10/06; G16H 10/00
EP219398309,17275187,23.11.2017,EP,DATA PROCESSING SYSTEMS AND METHODS IMPLEMENTING IMPROVED ANALYTICS PLATFORM AND NETWORKED INFORMATION SYSTEMS,"An analytics platform and architecture is disclosed that improves the capture, extraction, and reporting of data required for certain measures, provides real-time data surveillance, dashboards, tracking lists, and alerts for specific, high-priority data, and offers dynamic, ad-hoc reporting capabilities. The platform includes a data extraction facility that gathers data from numerous sources, a data mapping facility that identifies and maps key data elements and links data over time, a data normalization facility to normalize the data and, optionally, de-identify the data, a flexible data warehouse for storing raw data or longitudinal data, an analytics facility for data mining, analytic model building, risk identification, benchmarking and tracking. The improved platform and architecture integrates social networking technology and analysis (SNA) on data to cluster data for more efficient, technically improved and focused processing.",G16H 50/20
CA418663266,3223673,11.07.2022,CA,SYSTEM AND METHOD FOR AUTOMATIC DETECTION OF CLINICAL DETERIORATION EVENTS,"The present disclosure relates to a clinical support system and associated method for automatic real-time detection of clinical deterioration events in a patient. Existing clinical support systems typically rely on alarm generation based on simple threshold values. This often results in too many alarms, including false alarms, which 5consequently results in alarm fatigue in the medical staff or in the ignorance of the alarms. The presently disclosed system and method provides an improved alternative to existing clinical support systems, since it incorporates clinically validated computer-implemented subroutines that provides a higher predictive value to the medical staff. The subroutines utilizes thresholds and time durations, which have been clinically10evaluated such that false alarms are reduced while keeping the most relevant alarms, i.e. alarms that require clinical action. The present disclosure further relates to a computer program configured to execute the disclosed method, thereby providing automatic real-time detection of clinical deterioration events in a patient.",A61B 5/00; A61B 5/0205; A61B 5/021; A61B 5/024; A61B 5/053; A61B 5/08; A61B 5/145; A61B 5/363
US442711692,18577921,11.07.2022,US,SYSTEM AND METHOD FOR AUTOMATIC DETECTION OF CLINICAL DETERIORATION EVENTS,"<p id=""p-0001"" num=""0000"">Disclosed are a clinical support system and associated method for automatic real-time detection of clinical deterioration events in a patient. Existing clinical support systems typically rely on alarm generation based on simple threshold values. This often results in too many alarms, including false alarms, which consequently results in alarm fatigue in the medical staff or in the ignoring of the alarms. The presently disclosed system and method provides an alternative to existing clinical support systems, since it incorporates clinically validated computer-implemented subroutines that provides a higher predictive value to the medical staff. The subroutines utilize thresholds and time durations, which have been clinically evaluated such that false alarms are reduced while keeping the most relevant alarms, i.e. alarms that require clinical action. Further disclosed is a computer program configured to execute the disclosed method, thereby providing automatic real-time detection of clinical deterioration events in a patient.</p>",A61B 5/00; A61B 5/0205; A61B 5/021; A61B 5/08; A61B 5/145; A61B 5/363
WO2023281116,PCT/EP2022/069262,11.07.2022,WO,SYSTEM AND METHOD FOR AUTOMATIC DETECTION OF CLINICAL DETERIORATION EVENTS,"The present disclosure relates to a clinical support system and associated method for automatic real-time detection of clinical deterioration events in a patient. Existing clinical support systems typically rely on alarm generation based on simple threshold values. This often results in too many alarms, including false alarms, which 5consequently results in alarm fatigue in the medical staff or in the ignorance of the alarms. The presently disclosed system and method provides an improved alternative to existing clinical support systems, since it incorporates clinically validated computer-implemented subroutines that provides a higher predictive value to the medical staff. The subroutines utilizes thresholds and time durations, which have been clinically10evaluated such that false alarms are reduced while keeping the most relevant alarms, i.e. alarms that require clinical action. The present disclosure further relates to a computer program configured to execute the disclosed method, thereby providing automatic real-time detection of clinical deterioration events in a patient.",A61B 5/0205; A61B 5/021; A61B 5/024; A61B 5/053; A61B 5/08; A61B 5/145; A61B 5/00; A61B 5/363
AU419355362,2022307150,11.07.2022,AU,SYSTEM AND METHOD FOR AUTOMATIC DETECTION OF CLINICAL DETERIORATION EVENTS,,A61B 5/0205; A61B 5/00; A61B 5/021; A61B 5/024; A61B 5/053; A61B 5/08; A61B 5/145; A61B 5/363
US378638967,17874963,27.07.2022,US,Relocation module and methods for surgical equipment,"<p id=""p-0001"" num=""0000"">Module for housing electronic and electromechanical medical equipment including a portable digital camera and processing circuitry with machine vision and machine learning software for automatically documenting healthcare events and healthcare equipment operations in the electronic health record.</p>",A61G 13/10; A61B 50/13; A61B 50/15; A61B 90/50; A61M 16/06; A61M 16/18; G16H 20/40; G16H 10/60; G16H 30/20; B01D 46/00; A61B 46/10; A61M 16/01; G16H 20/17
US353219492,17528832,17.11.2021,US,Relocation module and methods for surgical equipment,"<p id=""p-0001"" num=""0000"">Module for housing electronic and electromechanical medical equipment including a portable digital camera and processing circuitry with machine vision and machine learning software for automatically documenting healthcare events and healthcare equipment operations in the electronic health record.</p>",A61G 13/10; A61M 16/01; A61B 90/50; A61B 90/96; A61B 50/15; A61B 50/13; A61M 16/06; A61M 16/18; B01D 46/00; A61B 46/10
US196230609,15347511,09.11.2016,US,System and Method for Recurring Measurement and Actionable Outcomes to Meet Clinical Timespans,"<p id=""p-0001"" num=""0000"">An MCM system is provided for multiple audiences or programs for a system and method of handling participants. The MCM eliminates unnecessary human decision making by using measurements of key data to algorithmically determine future actions. The individual systems are programmed to handle recommendations of content (content management) and to produce workflow, reports, and analytics based on the core content of a program. The MCM system is used to manage participant behaviors, for example, those involved in Population Health Management, Care Management, Managed Care, treatment/care/behavior planning, and workforce development. The MCM provides recommendations and predictions about patients from a specific healthcare plan or patients sharing similar conditions. This system has recurring measurements and actionable outcomes that allow participants to meet their goals incrementally over established clinical timespans.</p>",G06F 19/00
US412501295,18203936,31.05.2023,US,RELOCATION MODULE AND METHODS FOR SURGICAL EQUIPMENT,"<p id=""p-0001"" num=""0000"">Modules for housing electronic and electromechanical medical equipment including a system to measure and record administration of one or more IV medications or fluids for IV administration.</p>",A61G 13/10; A61B 50/13; A61B 50/15; A61M 16/06; A61M 16/18
EP398490772,22206766,10.11.2022,EP,RELOCATION MODULE AND METHODS FOR SURGICAL EQUIPMENT,Module for housing electronic and electromechanical medical equipment including a portable digital camera and processing circuitry with machine vision and machine learning software for automatically documenting healthcare events and healthcare equipment operations in the electronic health record.,G16H 10/60; A61B 90/96; A61B 90/98; A61M 5/14; A61M 5/31; G16H 20/17; G16H 30/40; G16H 40/20; G16H 40/40; G16H 40/60
US458467205,19001487,25.12.2024,US,METHOD AND APPARATUS FOR DETECTING IV INFILTRATION AND MANAGING INTRAVENOUS FLUID DELIVERY,"<p id=""p-0001"" num=""0000"">An apparatus and method for detecting intravenous (IV) infiltration and managing fluid delivery in an IV setup are disclosed. The apparatus includes a controller with an artificial intelligence (AI) engine to process real-time and historical IV parameters, a communication module for remote monitoring and control, and a sensing arm with sensors to monitor parameters like pressure, flow rate, temperature, acoustic signals, and air bubbles within the IV line. A first clamp and a second clamp are attachable to the IV line to selectively occlude fluid flow. Syringe holders connected to the IV line via an aggregation tube or Luer lock include a plunger control mechanism for adjustable injection timing, pressure, and volume. Monitored parameters are analyzed to detect IV infiltration, blockages, or abnormalities, and alerts are transmitted to medical professionals via the communication module or displayed on an integrated user interface, enabling real-time detection and dynamic adjustments.</p>",A61M 5/168; A61M 5/14; A61M 5/145; A61M 5/36; G16H 40/63
US344366829,17283684,09.10.2019,US,POPULATION-LEVEL CARE PLAN RECOMMENDER TOOL,"<p id=""p-0001"" num=""0000"">A care plan tool for defining care plans for patients with constrained care plan resources, including: a patient clustering and risk stratification module configured to cluster a group of patients into patient cohorts and configured to produce a machine learning model to predict the risk of a medical condition for each patient cohort based upon medical data for the patients in the cohort; an optimization module configured to determine an optimized care plan for each patient cohort based upon the machine learning models for each patient cohort and the constrained care plan resources; a matching care plan module configured to receive patient data for new patients and configured to match the new patients to a patient cohort and associated care plan; and a new care plan optimization module configured to receive patient specific constraints for new patients from a care manager and configured to determine a new optimized care plan for each new patient based upon the machine learning models for each patient cohort, the constrained care plan resources, patient data for new patients, and patient specific constraints.</p>",G16H 50/20; G16H 50/30; G16H 50/70; G16H 40/20; G16H 10/60; G16H 15/00; G06N 20/00; G06F 3/0482
WO2020074555,PCT/EP2019/077299,09.10.2019,WO,POPULATION-LEVEL CARE PLAN RECOMMENDER TOOL,"A care plan tool for defining care plans for patients with constrained care plan resources, including: a patient clustering and risk stratification module configured to cluster a group of patients into patient cohorts and configured to produce a machine learning model to predict the risk of a medical condition for each patient cohort based upon medical data for the patients in the cohort; an optimization module configured to determine an optimized care plan for each patient cohort based upon the machine learning models for each patient cohort and the constrained care plan resources; a matching care plan module configured to receive patient data for new patients and configured to match the new patients to a patient cohort and associated care plan; and a new care plan optimization module configured to receive patient specific constraints for new patients from a care manager and configured to determine a new optimized care plan for each new patient based upon the machine learning models for each patient cohort, the constrained care plan resources, patient data for new patients, and patient specific constraints.",G16H 50/30; G16H 50/70; G16H 10/60
US396245392,17509012,24.10.2021,US,DISTRIBUTED COMPUTING FOR DYNAMIC GENERATION OF OPTIMAL AND INTERPRETABLE PRESCRIPTIVE POLICIES WITH INTERDEPENDENT CONSTRAINTS,"<p id=""p-0001"" num=""0000"">A computer-implemented method of generating an Artificial Intelligence (AI) driven prescriptive policy and executing a function includes obtaining interdependent operational information about the function. A model is trained with the interdependent operational information about the function to dynamically generate a plurality of candidate decision paths from a group of all feasible decision paths for a plurality of interrule logical conditions and one or more dynamic constraints of the operational information. A prescriptive policy is generated from the plurality of candidate decision paths to execute the function that satisfies to a threshold degree of confidence the interrule logical conditions and the one or more dynamic constraints of the operational information. The function is executed based on the generated prescriptive policy.</p>",G06N 5/02; G06N 5/04
WO2023066073,PCT/CN2022/124478,11.10.2022,WO,DISTRIBUTED COMPUTING FOR DYNAMIC GENERATION OF OPTIMAL AND INTERPRETABLE PRESCRIPTIVE POLICIES WITH INTERDEPENDENT CONSTRAINTS,A computer-implemented method of generating an Artificial Intelligence (AI) driven prescriptive policy and executing a function includes obtaining interdependent operational information about the function. A model is trained with the interdependent operational information about the function to dynamically generate a plurality of candidate decision paths from a group of all feasible decision paths for a plurality of interrule logical conditions and one or more dynamic constraints of the operational information. A prescriptive policy is generated from the plurality of candidate decision paths to execute the function that satisfies to a threshold degree of confidence the interrule logical conditions and the one or more dynamic constraints of the operational information. The function is executed based on the generated prescriptive policy.,G06N 5/04
US307576800,16087997,27.03.2017,US,SYSTEMS AND METHODS FOR APPLYING DEEP LEARNING TO DATA,"<p id=""p-0001"" num=""0000"">A computing system is provided in which sparse vectors is obtained. Each vector represents a single entity, and has at least ten thousand elements each of which represents an entity feature. Less than ten percent of the elements in each vector is present in the input data. The vectors are applied to a plurality of denoising autoencoders. Each respective autoencoder, other than the final autoencoder, feeds intermediate values as a function of (i) a weight coefficient matrix and bias vector associated with the respective autoencoder and (ii) input values received by the autoencoder, into another autoencoder. The final autoencoder outputs a dense vector, consisting of less than 1000 elements, for each sparse vector thereby forming a plurality of dense vectors. A post processor engine is trained on the plurality of dense vectors causing the engine to predict a future change in a value for a feature for a test entity.</p>",G06N 3/08; G06N 3/04; G06N 20/00; G06K 9/62; G16H 50/70; G16H 10/60
US419731597,17867514,18.07.2022,US,Systems and methods for identifying and correcting defects in health care services,"<p id=""p-0001"" num=""0000"">The disclosure pertains to a secure intelligent networked system for identifying and correcting a defect in a health care service and method for using the same. The system receives data regarding patient care, generally obtained from commercial insurance claims, customer claims or Medicare claims. The system operates on a plurality of nodes configured based on a set of metrics associated with the appropriateness of health care measures. The system may generate a determination regarding the appropriateness of the measure. The system may further produce a second determination denoting a physician's overall conformity with appropriate standards of practice. Finally, the system may generate a knowledge narrative indicating an appropriate action.</p>",G16H 40/20
US233188501,15590721,09.05.2017,US,SYSTEMS AND METHODS FOR GENERATING ELECTRONIC HEALTH CARE RECORD DATA,"<p id=""p-0001"" num=""0000"">Presented are systems and methods that generate and maintain electronic health care records using a diagnostic tool that analyzes patient responses, medical instrument data, and other patient-related information that may become part of a patient's electronic health care record. The diagnostic tool generates diagnostic and/or treatment information that may be analyzed locally and shared with health care professionals and specialists, as needed.</p>",G06F 19/00
WO2018208580,PCT/US2018/030989,03.05.2018,WO,SYSTEMS AND METHODS FOR GENERATING ELECTRONIC HEALTH CARE RECORD DATA,"Presented are systems and methods that generate and maintain electronic health care records using a diagnostic tool that analyzes patient responses, medical instrument data, and other patient-related information that may become part of a patient's electronic health care record. The diagnostic tool generates diagnostic and/or treatment information that may be analyzed locally and shared with health care professionals and specialists, as needed.",G06F 19/00
AU314749164,2018431593,11.07.2018,AU,Similar image search for radiology,"A computer-implemented system is described for identifying and retrieving similar radiology images to a query image. The system includes one or more fetchers receiving the query image and retrieving a set of candidate similar radiology images from a data store. One or more scorers receive the query image and the set of candidate similar radiology images and generate a similarity score between the query image and each candidate image. A pooler receives the similarity scores from the one or more scorers, ranks the candidate images, and returns a list of the candidate images reflecting the ranking. The scorers implement a modelling technique to generate the similarity score capturing a plurality of similarity attributes of the query image and the set of candidate similar radiology images and annotations associated therewith. For example, the similarity attributes could be patient, diagnostic and/or visual similarity, and the modelling techniques could be triplet loss, classification loss, regression loss and object detection loss.",G16H 30/40; G06F 16/50
WO2020013814,PCT/US2018/041557,11.07.2018,WO,SIMILAR IMAGE SEARCH FOR RADIOLOGY,"A computer-implemented system is described for identifying and retrieving similar radiology images to a query image. The system includes one or more fetchers receiving the query image and retrieving a set of candidate similar radiology images from a data store. One or more scorers receive the query image and the set of candidate similar radiology images and generate a similarity score between the query image and each candidate image. A pooler receives the similarity scores from the one or more scorers, ranks the candidate images, and returns a list of the candidate images reflecting the ranking. The scorers implement a modelling technique to generate the similarity score capturing a plurality of similarity attributes of the query image and the set of candidate similar radiology images and annotations associated therewith. For example, the similarity attributes could be patient, diagnostic and/or visual similarity, and the modelling techniques could be triplet loss, classification loss, regression loss and object detection loss.",G16H 30/40; G06F 16/50
CA315140678,3104720,05.03.2019,CA,MOBILE ELECTROCARDIOGRAM SYSTEM,"An electrocardiogram (""ECG"") system is provided. The system includes an ECG device capable of receiving ECG signals from a lead system attached to the user. The ECG device then renders the ECG signals into ECG data, and transmits the ECG data to at least one of a user device, such as a smart phone, or a cloud-based storage system. The user device is capable of rendering the ECG data into an ECG graph, and displaying the ECG graph to the user on an application (""app""). The system also provides for a cloud-based storage system capable storing the ECG data and providing access to the ECG data to the user and to medical personal.",A61B 5/00; A61B 5/30; A61B 5/333; G16H 40/67
WO2017172629,PCT/US2017/024334,27.03.2017,WO,SYSTEMS AND METHODS FOR APPLYING DEEP LEARNING TO DATA,"A computing system is provided in which sparse vectors is obtained. Each vector represents a single entity, and has at least ten thousand elements each of which represents an entity feature. Less than ten percent of the elements in each vector is present in the input data. The vectors are applied to a plurality of denoising autoencoders. Each respective autoencoder, other than the final autoencoder, feeds intermediate values as a function of (i) a weight coefficient matrix and bias vector associated with the respective autoencoder and (ii) input values received by the autoencoder, into another autoencoder. The final autoencoder outputs a dense vector, consisting of less than 1000 elements, for each sparse vector thereby forming a plurality of dense vectors. A post processor engine is trained on the plurality of dense vectors causing the engine to predict a future change in a value for a feature for a test entity.",G06N 3/02; G06N 3/08; G06F 19/24
US281657618,16032276,11.07.2018,US,Similar image search for radiology,"<p id=""p-0001"" num=""0000"">A computer-implemented system is described for identifying and retrieving similar radiology images to a query image. The system includes one or more fetchers receiving the query image and retrieving a set of candidate similar radiology images from a data store. One or more scorers receive the query image and the set of candidate similar radiology images and generate a similarity score between the query image and each candidate image. A pooler receives the similarity scores from the one or more scorers, ranks the candidate images, and returns a list of the candidate images reflecting the ranking. The scorers implement a modelling technique to generate the similarity score capturing a plurality of similarity attributes of the query image and the set of candidate similar radiology images and annotations associated therewith. For example, the similarity attributes could be patient, diagnostic and/or visual similarity, and the modelling techniques could be triplet loss, classification loss, regression loss and object detection loss.</p>",G06F 17/00; G06F 7/00; G06F 16/432; G16H 30/40; G16H 30/20; G06K 9/62; G06T 7/00; G06F 17/18
US301570539,16271705,08.02.2019,US,"SYSTEMS, DEVICES, SOFTWARE, AND METHODS FOR A PLATFORM ARCHITECTURE","<p id=""p-0001"" num=""0000"">Described herein are methods, software, systems and devices that include a set of hardware and software tools employed to rapidly rule-out patients that present to, for example, the emergency room and observation clinical decision units with chest pain, for coronary artery disease.</p>",G16H 50/20; A61B 5/04; G06N 20/00; G16H 10/60
EP426476395,22197496,23.09.2022,EP,METHODS AND SYSTEMS FOR PATIENT DISCHARGE OPTIMIZATION USING UPLIFT PROBABILITY,"A method (100) for determining a home care uplift probability for a hospitalized patient, comprising: (i) receiving (120) patient data from a medical record database; (ii) extracting (130) an uplift probability feature set from the received patient data; (iii) analyzing (140), at a first time point, the uplift probability feature set by a trained uplift probability algorithm (263) to determine an uplift probability for discharge of the hospitalized patient versus continued hospitalization; (iv) comparing (150) the determined uplift probability to a predetermined uplift probability threshold to determine a recommendation, wherein the recommendation is to keep the hospitalized patient hospitalized when the determined uplift probability is below the predetermined uplift probability threshold, and wherein the recommendation is to discharge the hospitalized patient when the determined uplift probability is above the predetermined uplift probability threshold; and (v) providing (160), via a user interface, the recommendation to a user.",G16H 50/30; A61B 5/00; G16H 10/60; G16H 40/20; G16H 40/63; G16H 50/70
WO2024061662,PCT/EP2023/074821,11.09.2023,WO,METHODS AND SYSTEMS FOR PATIENT DISCHARGE OPTIMIZATION USING UPLIFT PROBABILITY,"A method (100) for determining a home care uplift probability for a hospitalized patient, comprising: (i) receiving (120) patient data from a medical record database; (ii) extracting (130) an uplift probability feature set from the received patient data; (iii) analyzing (140), at a first time point, the uplift probability feature set by a trained uplift probability algorithm (263) to determine an uplift probability for discharge of the hospitalized patient versus continued hospitalization; (iv) comparing (150) the determined uplift probability to a predetermined uplift probability threshold to determine a recommendation, wherein the recommendation is to keep the hospitalized patient hospitalized when the determined uplift probability is below the predetermined uplift probability threshold, and wherein the recommendation is to discharge the hospitalized patient when the determined uplift probability is above the predetermined uplift probability threshold; and (v) providing (160), via a user interface, the recommendation to a user.",G16H 50/30; G16H 50/70; A61B 5/00; G16H 10/60; G16H 40/63; G16H 40/20
US352847813,15724480,04.10.2017,US,Machine-learning based query construction and pattern identification for hereditary angioedema,"<p id=""p-0001"" num=""0000"">A method, computer program product, and system identifying a probability of a medical condition in a patient. The method includes a processor obtaining data set(s) related to a patient population diagnosed with a medical condition and based on a frequency of features in the data set(s), identifying common features and weighting the common features based on frequency of occurrence in the data set(s) to generate mutual information. The processor generates pattern(s) including a portion of the common features to generate a machine learning algorithm(s). The processor compiles a training set of data to use to tune the machine learning algorithm(s). The processor dynamically adjusts common features in the pattern(s) such that the machine learning algorithm(s) can distinguish patient data indicating the medical condition from patient data not indicating the medical condition. The processor applies the machine learning algorithm(s) to data related to the undiagnosed patient, to determine the probability.</p>",G16H 50/20; G06N 5/04; G06N 7/00; G06N 20/00; G06F 16/27; G06F 16/242
US439057154,18607250,15.03.2024,US,SYSTEM AND METHOD FOR FALL DETECTION AND COMMUNITY-BASED MOBILITY IMPROVEMENT,"<p id=""p-0001"" num=""0000"">A system and method that use a personal emergency response system (PERS) for fall detection and improving mobility is disclosed. The system and method for fall detection includes a PERS that has movement sensors incorporated therein configured to generate movement profiles of a user. A control system receives a movement profile from a movement sensor, compares a movement profile to a fall detection threshold indicative of a fall-down motion, and provides to the PERS, a notification prompting the user to activate an emergency contact function upon detecting that the movement profile met the fall detection threshold. The system and method for improving mobility includes a database storing user gait information and a control system configured to generate a mobility score of the user based on the gait information. Based on the mobility score of the user, the control system transmits a mobility improvement program to a device of the user.</p>",G08B 21/04; G08B 25/01; G16H 10/20; G16H 20/00; G16H 50/20
US328053623,17197840,10.03.2021,US,MACHINE-LEARNING BASED QUERY CONSTRUCTION AND PATTERN IDENTIFICATION FOR HEREDITARY ANGIOEDEMA,"<p id=""p-0001"" num=""0000"">A method, computer program product, and system identifying a probability of a medical condition in a patient. The method includes a processor obtaining data set(s) related to a patient population diagnosed with a medical condition and based on a frequency of features in the data set(s), identifying common features and weighting the common features based on frequency of occurrence in the data set(s) to generate mutual information. The processor generates pattern(s) including a portion of the common features to generate a machine learning algorithm(s). The processor compiles a training set of data to use to tune the machine learning algorithm(s). The processor dynamically adjusts common features in the pattern(s) such that the machine learning algorithm(s) can distinguish patient data indicating the medical condition from patient data not indicating the medical condition. The processor applies the machine learning algorithm(s) to data related to the undiagnosed patient, to determine the probability.</p>",G16H 50/20; G06F 16/242; G06F 16/27; G06N 7/00; G06N 5/04; G06N 20/00
US340278758,17376469,15.07.2021,US,Relocation module and methods for surgical equipment,"<p id=""p-0001"" num=""0000"">Modules for housing electronic and electromechanical medical equipment including a system to measure and record administration of one or more IV medications or fluids for IV administration.</p>",A61B 90/50; A61G 13/10; A61M 16/01; A61B 50/15; A61B 50/13; A61M 16/06; A61M 16/18; B01D 46/00; A61B 46/10
US356971536,17550696,14.12.2021,US,Relocation module and methods for surgical equipment,"<p id=""p-0001"" num=""0000"">Modules for housing electronic and electromechanical medical equipment including a system to measure and record administration of one or more IV medications or fluids for IV administration.</p>",A61B 90/50; A61B 90/96; A61B 90/98; A61G 13/10; A61M 16/01; A61B 50/13; A61B 50/15; A61M 16/06; A61M 16/18; B01D 46/00; A61B 46/10
US365481707,17678550,23.02.2022,US,Relocation module and methods for surgical equipment,"<p id=""p-0001"" num=""0000"">Modules for housing electronic and electromechanical medical equipment including a system to measure and record administration of one or more IV medications or fluids for IV administration. A system and method for fusing independent measures of the physiological parameters, in some examples using a Kalman filter for each possible combination of sensor measurements.</p>",A61B 90/50; A61B 90/96; A61B 90/98; A61G 13/10; A61M 16/01; A61B 50/13; A61B 50/15; A61M 16/06; A61M 16/18; B01D 46/00; A61B 46/10
US319907501,17014749,08.09.2020,US,PRE-THERAPEUTIC AND THERAPEUTIC DIGITAL MEDICAL DEVICE AND METHOD,"<p id=""p-0001"" num=""0000"">A method, medium and system for pre-therapeutic processing. The method, medium and system may establish a baseline psychosocial wellness score for a patient. The method, medium and system may establish an interface between the patient and a digital therapist. The method, medium and system may introduce, reinforce, model and instill adaptation skills to overcome adjustment or depressive disorders. The method, medium and system may identify changes from the baseline. The method, medium and system may determine whether a communication initiation threshold is met. The method, medium and system may receive an election to participate in assessment from the patient. The method, medium and system may format patient data, including the changes from the baseline, and assessment for submission. The method, medium and system may submit patient data to a healthcare provider (“HCP”). Further, the method, medium and system may establish a communication between the patient and the HCP.</p>",G16H 20/70; G16H 50/30; G16H 10/60; G16H 50/20; G16H 15/00; G16H 10/20; G16H 80/00; G16H 40/67; G16H 40/20; A61B 5/00; A61B 5/16; G09B 19/00; H04L 29/08
WO2021046534,PCT/US2020/049736,08.09.2020,WO,PRE-THERAPEUTIC AND THERAPEUTIC DIGITAL MEDICAL DEVICE AND METHOD,"A method, medium and system for pre-therapeutic processing. The method, medium and system may establish a baseline psychosocial wellness score for a patient. The method, medium and system may establish an interface between the patient and a digital therapist. The method, medium and system may introduce, reinforce, model and instill adaptation skills to overcome adjustment or depressive disorders. The method, medium and system may identify changes from the baseline. The method, medium and system may determine whether a communication initiation threshold is met. The method, medium and system may receive an election to participate in assessment from the patient. The method, medium and system may format patient data, including the changes from the baseline, and assessment for submission. The method, medium and system may submit patient data to a healthcare provider (""HCP""). Further, the method, medium and system may establish a communication between the patient and the HCP.",G06F 19/00
CA357635554,3149888,08.09.2020,CA,PRE-THERAPEUTIC AND THERAPEUTIC DIGITAL MEDICAL DEVICE AND METHOD,"A method, medium and system for pre-therapeutic processing. The method, medium and system may establish a baseline psychosocial wellness score for a patient. The method, medium and system may establish an interface between the patient and a digital therapist. The method, medium and system may introduce, reinforce, model and instill adaptation skills to overcome adjustment or depressive disorders. The method, medium and system may identify changes from the baseline. The method, medium and system may determine whether a communication initiation threshold is met. The method, medium and system may receive an election to participate in assessment from the patient. The method, medium and system may format patient data, including the changes from the baseline, and assessment for submission. The method, medium and system may submit patient data to a healthcare provider (""HCP""). Further, the method, medium and system may establish a communication between the patient and the HCP.",A61B 5/16; G16H 10/60; G16H 20/70; G16H 50/20; G16H 50/30
US301570515,16271144,08.02.2019,US,Systems and Methods for Creating and Utilizing Adaptive Care Systems,"<p id=""p-0001"" num=""0000"">A system, method, and computer-usable medium are disclosed for creating and modifying a care plan assigned to a patient in response to observed data from the patient. In one embodiment of the method, data corresponding to one or more types of biometric diagnosis is received from the patient and a care plan is prescribed for the patient. The care plan includes one or more biometric thresholds corresponding to the one or more types of biometric information and receiving one or more reported symptoms for the patient. The care plan further includes one or more conditions corresponding to the one or more reported symptoms. Upon determining that the received data satisfy at least one of the biometric thresholds and the one or more reported symptoms satisfy at least one of the one or more conditions, an event rule for modifying the care plan based on the received data and the one or more reported symptoms is identified. The care plan is then modified based on the event rule.</p>",G16H 10/60; G16H 50/30; G16H 20/60; G16H 20/30
US352839871,17462328,31.08.2021,US,DISPLAYING A RISK SCORE,"<p id=""p-0001"" num=""0000"">According to an aspect, there is provided a computer implemented method of displaying to a user a risk score associated with a risk of a patient requiring a medical intervention. The method comprises obtaining the risk score for the patient; determining a format in which to display the risk score to the user based on a numerical literacy of the user; and sending an instruction to a user display to instruct the user display to display the risk score to the user in the determined format.</p>",G16H 50/30; G16H 50/20; G16H 80/00
US212448915,15682366,21.08.2017,US,Method and apparatus for determining health status,"<p id=""p-0001"" num=""0000"">A system and method for monitoring the state of an individual. The method includes providing a stimulus to the individual, measuring a response to the provided stimulus, comparing the measured response to an expected response, and diagnosing one or more aspects of disease in accordance with the result of the comparison between the measured response and the expected response. The stimulus may be a predetermined test sequence, such as a visually displayed predetermined sequence of images, or may include observation of the physical response of the individual while performing one or more predetermined activities. Stored images or video of the individual responding to one or more test sequences may be stored in a lossy or lossless state, and thus security and de-identification may be provided to stored data. This stored data may also be de-identified in a manner to allow for the answering of the greatest number of future questions.</p>",G16H 50/30; A61B 5/11; G16H 20/00; G16H 10/60; A61B 5/00; G16H 50/20; A61B 5/0205; A61B 5/16
US318504181,17089544,04.11.2020,US,Method and apparatus for determining health status,"<p id=""p-0001"" num=""0000"">A system and method for monitoring the state of an individual. The method includes providing a stimulus to the individual, measuring a response to the provided stimulus, comparing the measured response to an expected response, and diagnosing one or more aspects of disease in accordance with the result of the comparison between the measured response and the expected response. The stimulus may be a predetermined test sequence, such as a visually displayed predetermined sequence of images, or may include observation of the physical response of the individual while performing one or more predetermined activities. Stored images or video of the individual responding to one or more test sequences may be stored in a lossy or lossless state, and thus security and de-identification may be provided to stored data. This stored data may also be de-identified in a manner to allow for the answering of the greatest number of future questions.</p>",G16H 50/30; A61B 5/00; A61B 5/0205; A61B 5/11; A61B 5/16; G16H 10/60; G16H 20/00; G16H 50/20
US436108214,18629437,08.04.2024,US,METHOD AND APPARATUS FOR DETERMINING HEALTH STATUS,"<p id=""p-0001"" num=""0000"">A system and method for monitoring the state of an individual. The method includes providing a stimulus to the individual, measuring a response to the provided stimulus, comparing the measured response to an expected response, and diagnosing one or more aspects of disease in accordance with the result of the comparison between the measured response and the expected response. The stimulus may be a predetermined test sequence, such as a visually displayed predetermined sequence of images, or may include observation of the physical response of the individual while performing one or more predetermined activities. Stored images or video of the individual responding to one or more test sequences may be stored in a lossy or lossless state, and thus security and de-identification may be provided to stored data. This stored data may also be de-identified in a manner to allow for the answering of the greatest number of future questions.</p>",G16H 50/30; A61B 5/00; A61B 5/0205; A61B 5/11; A61B 5/16; G16H 10/60; G16H 20/00; G16H 50/20
